eval,a_median,a_q25,a_q75,b_median,b_q25,b_q75,c_median,c_q25,c_q75,d_median,d_q25,d_q75
212,26.8712061117511,25.294750741848276,28.693102745111855,27.564612195621393,26.774710398835115,28.974866069429027,27.09614014355872,26.19005244086039,28.17064567793908,27.195495166115933,26.331290610379227,28.0809868531769
213,26.537045987646884,25.262928118732685,28.693102745111855,27.564612195621393,26.774710398835115,28.974866069429027,27.09614014355872,26.19005244086039,28.17064567793908,27.195495166115933,26.331290610379227,28.0809868531769
214,26.537045987646884,25.262928118732685,28.693102745111855,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.19005244086039,28.17064567793908,27.195495166115933,26.331290610379227,28.0809868531769
215,26.537045987646884,25.262928118732685,28.674736853264687,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.19005244086039,28.17064567793908,27.195495166115933,26.331290610379227,28.0809868531769
216,26.537045987646884,25.17671475237271,28.674736853264687,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.19005244086039,28.17064567793908,27.195495166115933,26.331290610379227,28.0809868531769
217,26.537045987646884,25.17671475237271,28.674736853264687,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.19005244086039,28.17064567793908,27.195495166115933,26.331290610379227,28.0809868531769
218,26.537045987646884,25.17671475237271,28.674736853264687,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.186339614437863,28.17064567793908,27.195495166115933,26.331290610379227,28.0809868531769
219,26.537045987646884,24.875550222949894,28.674736853264687,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.186339614437863,28.17064567793908,27.195495166115933,26.331290610379227,28.073105570392368
220,26.537045987646884,24.875550222949894,28.674736853264687,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.186339614437863,28.17064567793908,27.195495166115933,26.331290610379227,28.073105570392368
221,26.537045987646884,24.875550222949894,28.674736853264687,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.186339614437863,28.17064567793908,27.195495166115933,26.331290610379227,28.073105570392368
222,26.537045987646884,24.875550222949894,28.674736853264687,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.186339614437863,28.17064567793908,27.195495166115933,26.331290610379227,28.073105570392368
223,26.519236173619163,24.861708183447337,28.674736853264687,27.564612195621393,26.72868101012549,28.974866069429027,27.09614014355872,26.186339614437863,28.17064567793908,27.042652186428974,26.331290610379227,28.073105570392368
224,26.519236173619163,24.861708183447337,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.09614014355872,26.186339614437863,28.17064567793908,27.042652186428974,26.331290610379227,28.073105570392368
225,26.519236173619163,24.861708183447337,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.09614014355872,26.186339614437863,28.17064567793908,27.042652186428974,26.331290610379227,28.073105570392368
226,26.519236173619163,24.861708183447337,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.09614014355872,26.186339614437863,28.17064567793908,27.042652186428974,26.331290610379227,28.073105570392368
227,26.519236173619163,24.861708183447337,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.09614014355872,26.186339614437863,28.17064567793908,27.042652186428974,26.331290610379227,28.073105570392368
228,26.519236173619163,24.861708183447337,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.09614014355872,26.186339614437863,28.17064567793908,27.042652186428974,26.331290610379227,28.073105570392368
229,26.519236173619163,24.861708183447337,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,27.042652186428974,26.331290610379227,28.073105570392368
230,26.519236173619163,24.85583400120505,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,27.042652186428974,26.300962602231518,28.073105570392368
231,26.519236173619163,24.85583400120505,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.82082421318839
232,26.515427282181832,24.85583400120505,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.82082421318839
233,26.515427282181832,24.85583400120505,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.82082421318839
234,26.515427282181832,24.85583400120505,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.82082421318839
235,26.515427282181832,24.85583400120505,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.82082421318839
236,26.515427282181832,24.85583400120505,28.674736853264687,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.82082421318839
237,26.515427282181832,24.85583400120505,28.643282510179343,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.82082421318839
238,26.515427282181832,24.85583400120505,28.643282510179343,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.82082421318839
239,26.515427282181832,24.831774134178975,28.643282510179343,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.471858385566932
240,26.504251314667293,24.831774134178975,28.643282510179343,27.492616661432685,26.62874597185884,28.73174904934456,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.471858385566932
241,26.504251314667293,24.831774134178975,28.643282510179343,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.471858385566932
242,26.504251314667293,24.831296337632494,28.643282510179343,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.471858385566932
243,26.504251314667293,24.831296337632494,28.643282510179343,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.471858385566932
244,26.504251314667293,24.831296337632494,28.643282510179343,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.838005477707746,26.226880902321973,27.471858385566932
245,26.504251314667293,24.831296337632494,28.643282510179343,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.675036304775105,26.226880902321973,27.32322047847354
246,26.47791676368802,24.831296337632494,28.63141610737735,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.675036304775105,26.226880902321973,27.32322047847354
247,26.445775243594632,24.831296337632494,28.63141610737735,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.675036304775105,26.226880902321973,27.32322047847354
248,26.417344981262524,24.831296337632494,28.619149740013295,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.675036304775105,26.226880902321973,27.32322047847354
249,26.398180141103836,24.831296337632494,28.619149740013295,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.675036304775105,26.226880902321973,27.32322047847354
250,26.398180141103836,24.821959334615453,28.60925994679978,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.675036304775105,26.226880902321973,27.32322047847354
251,26.398180141103836,24.821959334615453,28.60925994679978,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.56330925419507,26.06433446692204,27.24550955215845
252,26.398180141103836,24.821959334615453,28.60925994679978,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.56330925419507,26.06433446692204,27.24550955215845
253,26.398180141103836,24.821959334615453,28.60925994679978,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.99007315805882,26.56330925419507,26.06433446692204,27.24550955215845
254,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
255,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
256,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.12549673234551,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
257,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
258,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
259,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
260,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
261,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
262,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
263,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
264,26.398180141103836,24.821959334615453,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
265,26.398180141103836,24.821030938762206,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
266,26.398180141103836,24.821030938762206,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
267,26.398180141103836,24.821030938762206,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
268,26.398180141103836,24.821030938762206,28.505904283717236,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
269,26.398180141103836,24.821030938762206,28.484931799505137,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
270,26.398180141103836,24.821030938762206,28.484931799505137,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
271,26.132584147517534,24.821030938762206,28.484931799505137,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
272,26.1155341591026,24.821030938762206,28.48492676859346,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
273,26.110478834561505,24.821030938762206,28.48492676859346,27.492616661432685,26.62874597185884,28.57181389645911,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
274,26.110478834561505,24.65567652286756,28.48492676859346,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
275,26.110478834561505,24.6531430034977,28.48492676859346,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
276,26.110478834561505,24.6531430034977,28.48492676859346,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
277,26.110478834561505,24.6531430034977,28.48492676859346,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.04260835042559,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
278,26.110478834561505,24.6531430034977,28.48492676859346,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.021667577773773,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
279,26.110478834561505,24.6531430034977,28.48492676859346,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.021667577773773,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
280,26.110478834561505,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.021667577773773,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
281,26.110478834561505,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.021667577773773,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
282,26.110445730727335,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.021667577773773,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
283,26.110445730727335,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.021667577773773,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
284,26.109676878140913,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.021667577773773,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
285,26.109557085094675,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.021667577773773,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
286,26.109557085094675,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,27.015303395484874,26.021667577773773,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
287,26.109216681873157,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.972265472247678,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
288,26.109216681873157,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.972265472247678,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
289,26.107241869384524,24.65294657706806,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.956830028156347,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
290,26.107241869384524,24.64774121079868,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.799869289382645,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
291,26.1069780244532,24.64774121079868,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.799869289382645,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
292,26.1069780244532,24.64774121079868,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.799869289382645,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
293,26.1069780244532,24.64774121079868,28.484805920466965,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.799869289382645,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
294,26.1069780244532,24.64774121079868,28.4051995584581,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.799869289382645,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
295,26.1069780244532,24.64774121079868,28.4051995584581,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.799869289382645,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
296,26.1068002761109,24.646773837874626,28.4051995584581,27.306637321948543,26.62874597185884,28.429627077429203,26.93980054162149,25.799869289382645,27.911040180012495,26.56330925419507,26.06433446692204,27.24550955215845
297,26.1068002761109,24.646773837874626,28.405166036302525,27.306637321948543,26.62874597185884,28.429627077429203,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
298,26.1068002761109,24.646773837874626,28.405166036302525,27.306637321948543,26.62874597185884,28.429627077429203,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
299,26.1068002761109,24.646773837874626,28.405166036302525,27.306637321948543,26.62874597185884,28.429627077429203,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
300,26.1068002761109,24.646773837874626,28.405166036302525,27.306637321948543,26.62874597185884,28.429627077429203,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
301,26.1068002761109,24.646773837874626,28.405166036302525,27.306637321948543,26.62874597185884,28.429627077429203,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
302,26.1068002761109,24.646773837874626,28.405166036302525,27.306637321948543,26.62874597185884,28.429627077429203,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
303,26.1068002761109,24.646773837874626,28.405166036302525,27.306637321948543,26.62874597185884,28.429627077429203,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
304,26.106793775048207,24.646773837874626,28.405166036302525,27.15395799440367,26.62874597185884,28.302480451472142,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
305,26.106793775048207,24.646773837874626,28.405166036302525,27.15395799440367,26.62874597185884,28.302480451472142,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
306,26.106793775048207,24.646773837874626,28.405166036302525,27.15395799440367,26.62874597185884,28.302480451472142,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
307,26.106793775048207,24.646773837874626,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
308,26.105597567195378,24.646773837874626,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
309,26.105597567195378,24.644559147362354,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
310,26.105597567195378,24.644559147362354,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
311,26.105597567195378,24.644559147362354,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
312,26.105597567195378,24.644559147362354,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
313,26.105597567195378,24.644559147362354,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
314,26.105597567195378,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
315,26.105597567195378,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
316,26.105597567195378,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.517430590418428,26.06433446692204,27.240227346273983
317,26.105597567195378,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
318,26.105597567195378,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
319,26.105597567195378,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
320,26.105597567195378,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
321,26.104959740045533,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
322,26.104959740045533,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
323,26.104959740045533,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
324,26.104959740045533,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
325,26.104959740045533,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
326,26.104959740045533,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
327,26.104959740045533,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
328,26.104959740045533,24.642306473489306,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
329,26.104959740045533,24.640614243179186,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
330,26.104959740045533,24.640614243179186,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
331,26.104959740045533,24.640614243179186,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.806535652237343,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
332,26.104959740045533,24.640614243179186,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
333,26.104959740045533,24.640614243179186,28.405166036302525,27.15395799440367,26.62874597185884,28.062739285203097,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
334,26.104959740045533,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
335,26.104959740045533,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
336,26.104959740045533,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
337,26.104959740045533,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
338,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
339,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
340,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
341,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
342,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
343,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.582587576897573,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
344,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
345,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
346,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
347,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
348,26.104957969334002,24.640614243179186,28.405166036302525,27.12133332035348,26.62874597185884,27.828735199549204,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
349,26.104957969334002,24.640614243179186,28.405166036302525,27.08649525288223,26.481187990030833,27.795040878120304,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
350,26.104957969334002,24.61095905955394,28.405166036302525,27.08649525288223,26.481187990030833,27.795040878120304,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
351,26.104957969334002,24.61095905955394,28.405166036302525,27.08649525288223,26.481187990030833,27.795040878120304,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
352,26.104957723931648,24.61095905955394,28.405166036302525,27.08649525288223,26.481187990030833,27.795040878120304,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
353,26.103935511001083,24.61095905955394,28.405166036302525,27.08649525288223,26.481187990030833,27.795040878120304,26.626164465115856,25.54921206767592,27.783504979992074,26.42688132459546,25.835744040444972,27.211887852268877
